DocID,Title,Authors,Category
004341,Mutual Aid: A Factor of Evolution,"Kropotkin, Petr Alekseevich, kniaz, 1842-1921",H
004350,"Physics and Politics, or, Thoughts on the application of the principles of ""natural selection"" and ""inheritance"" to political society","Bagehot, Walter, 1826-1877",J
004359,Lombard Street: A Description of the Money Market,"Bagehot, Walter, 1826-1877",H
004363,Beyond Good and Evil,"Nietzsche, Friedrich Wilhelm, 1844-1900; Zimmern, Helen, 1846-1934 [Translator]",B
004391,Selections from the Principles of Philosophy,"Descartes, René, 1596-1650; Veitch, John, 1829-1894 [Translator]",B
004507,As a man thinketh,"Allen, James, 1864-1912",B
004542,Checkmates for Three Pieces,"Fishburne, William Brett",G
004543,"The Querist
Containing Several Queries Proposed to the Consideration of the Public","Berkeley, George, 1685-1753",H
004544,The Cell of Self-Knowledge : seven early English mystical treatises printed by Henry Pepwell in 1521,"Pepwell, Henry, -1540? [Compiler]; Gardner, Edmund G., 1869-1935 [Editor]",B
004583,Dialogues Concerning Natural Religion,"Hume, David, 1711-1776",B
004602,"""The Kingdom of God Is Within You""
Christianity Not as a Mystic Religion but as a New Theory of Life","Tolstoy, Leo, graf, 1828-1910; Garnett, Constance, 1861-1946 [Translator]",B
004611,Where No Fear Was: A Book About Fear,"Benson, Arthur Christopher, 1862-1925",B
004641,Starr King in California,"Simonds, William Day, 1855-1920",B
004662,"Narcissism Book of Quotes
A Selection of Quotes from the Collective Wisdom of over 12,000 Individual Discussions","Vaknin, Samuel, 1961- [Editor]",B
004664,"Light, Life, and Love: Selections from the German Mystics of the Middle Ages","Inge, William Ralph, 1860-1954",B
004671,The Story of the Pony Express,"Bradley, Glenn D. (Glenn Danford), 1884-1930",H
004686,"Underground: Hacking, madness and obsession on the electronic frontier","Dreyfus, Suelette; Assange, Julian, 1971- [Researcher]",H
004701,The Ethics of the Dust,"Ruskin, John, 1819-1900",B
004705,A Treatise of Human Nature,"Hume, David, 1711-1776",B
004722,An Essay Towards a New Theory of Vision,"Berkeley, George, 1685-1753",B
004723,A Treatise Concerning the Principles of Human Knowledge,"Berkeley, George, 1685-1753",B
004724,Three Dialogues Between Hylas and Philonous in Opposition to Sceptics and Atheists,"Berkeley, George, 1685-1753",B
004754,The Philosophy of Despair,"Jordan, David Starr, 1851-1931",B
004762,"Civil Government of Virginia
A Text-book for Schools Based Upon the Constitution of 1902 and Conforming to the Laws Enacted in Accordance Therewith","Fox, William Fayette, 1836-1909",J
004763,The Game of Logic,"Carroll, Lewis, 1832-1898",B
004776,Political Ideals,"Russell, Bertrand, 1872-1970",J
004780,Terrorists and Freedom Fighters,"Vaknin, Samuel, 1961-; Rangelovska, Lidija [Editor]",J
004902,Chess History and Reminiscences,"Bird, H. E. (Henry Edward), 1830-1906",G
004913,Chess and Checkers : the Way to Mastership,"Lasker, Edward, 1885-1981",G
004925,The Age of Fable,"Bulfinch, Thomas, 1796-1867",B
004928,Bulfinch's Mythology,"Bulfinch, Thomas, 1796-1867",B
004938,U.S. Presidential Inaugural Addresses,United States. Presidents,J
004952,Life of John Coleridge Patteson : Missionary Bishop of the Melanesian Islands,"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",B
005010,State of the Union Addresses,"Washington, George, 1732-1799",J
005011,State of the Union Addresses,"Adams, John, 1735-1826",J
005012,State of the Union Addresses,"Jefferson, Thomas, 1743-1826",J
005013,State of the Union Addresses,"Madison, James, 1751-1836",J
005014,State of the Union Addresses,"Monroe, James, 1758-1831",J
005015,State of the Union Addresses of John Quincy Adams,"Adams, John Quincy, 1767-1848",J
005016,State of the Union Addresses,"Jackson, Andrew, 1767-1845",J
005017,State of the Union Addresses,"Van Buren, Martin, 1782-1862",J
005018,State of the Union Addresses,"Tyler, John, 1790-1862",J
005019,State of the Union Addresses,"Polk, James K. (James Knox), 1795-1849",J
005020,State of the Union Addresses,"Taylor, Zachary, 1784-1850",J
005021,State of the Union Addresses,"Fillmore, Millard, 1800-1874",J
005022,State of the Union Addresses,"Pierce, Franklin, 1804-1869",J
005023,State of the Union Addresses,"Buchanan, James, 1791-1868",J
005024,State of the Union Addresses,"Lincoln, Abraham, 1809-1865",J
005025,State of the Union Addresses,"Johnson, Andrew, 1808-1875",J
005026,State of the Union Addresses,"Grant, Ulysses S. (Ulysses Simpson), 1822-1885",J
005027,State of the Union Addresses,"Hayes, Rutherford Birchard, 1822-1893",J
005028,State of the Union Addresses,"Arthur, Chester Alan, 1829-1886",J
005029,State of the Union Addresses,"Cleveland, Grover, 1837-1908",J
005030,State of the Union Addresses,"Harrison, Benjamin, 1833-1901",J
005031,State of the Union Addresses,"McKinley, William, 1843-1901",J
005032,State of the Union Addresses,"Roosevelt, Theodore, 1858-1919",J
005033,State of the Union Addresses,"Taft, William H. (William Howard), 1857-1930",J
005034,State of the Union Addresses,"Wilson, Woodrow, 1856-1924",J
005035,State of the Union Addresses,"Harding, Warren G. (Warren Gamaliel), 1865-1923",J
005036,State of the Union Addresses,"Coolidge, Calvin, 1872-1933",J
005037,State of the Union Addresses,"Hoover, Herbert, 1874-1964",J
005038,State of the Union Addresses,"Roosevelt, Franklin D. (Franklin Delano), 1882-1945",J
005039,State of the Union Addresses,"Truman, Harry S., 1884-1972",J
005040,State of the Union Addresses,"Eisenhower, Dwight D. (Dwight David), 1890-1969",J
005041,State of the Union Addresses,"Kennedy, John F. (John Fitzgerald), 1917-1963",J
005042,State of the Union Addresses,"Johnson, Lyndon B. (Lyndon Baines), 1908-1973",J
005043,State of the Union Addresses,"Nixon, Richard M. (Richard Milhous), 1913-1994",J
005044,State of the Union Addresses,"Ford, Gerald R., 1913-2006",J
005045,State of the Union Addresses,"Carter, Jimmy, 1924-",J
005046,State of the Union Addresses,"Reagan, Ronald, 1911-2004",J
005047,State of the Union Addresses,"Bush, George, 1924-2018",J
005048,State of the Union Addresses,"Clinton, Bill, 1946-",J
005049,State of the Union Addresses,"Bush, George W. (George Walker), 1946-",J
005050,State of the Union Addresses (1790-2006),United States. Presidents,J
005065,"Civil Government for Common Schools
Prepared as a Manual for Public Instruction in the State of New York","Northam, Henry C.",J
005068,On Being Human,"Wilson, Woodrow, 1856-1924",B
005078,When a Man Comes to Himself,"Wilson, Woodrow, 1856-1924",B
005088,Community Civics and Rural Life,"Dunn, Arthur William, 1868-1927",J
005109,Ragnarok : the Age of Fire and Gravel,"Donnelly, Ignatius, 1831-1901",G
005116,Pragmatism: A New Name for Some Old Ways of Thinking,"James, William, 1842-1910",B
005117,The Meaning of Truth,"James, William, 1842-1910",B
005136,"Around the World on a Bicycle - Volume I
From San Francisco to Teheran","Stevens, Thomas, 1854-1935",G
005173,"The Religion of the Samurai
A Study of Zen Philosophy and Discipline in China and Japan","Nukariya, Kaiten",B
005183,The Unexpurgated Case Against Woman Suffrage,"Wright, Almroth, 1861-1947",J
005199,"South: The Story of Shackleton's Last Expedition, 1914-1917","Shackleton, Ernest Henry, Sir, 1874-1922",G
005246,Modern French Philosophy: a Study of the Development Since Comte,"Gunn, John Alexander, 1896-1975",B
005255,The Book of Good Manners; a Guide to Polite Usage for All Social Functions,"Green, Walter Cox, 1866-",B
005324,The Book of Were-Wolves,"Baring-Gould, S. (Sabine), 1834-1924",G
005329,PoPHILO: Popular Philosophy,Dom,B
005500,The Advancement of Learning,"Bacon, Francis, 1561-1626; Morley, Henry, 1822-1894 [Editor]",B
005608,Trial of the Witnesses of the Resurrection of Jesus,"Sherlock, Thomas, 1678-1761",B
005609,"The Corporation of London, Its Rights and Privileges","Allen, William Ferneley, 1816-1877",J
005614,Chess Strategy,"Lasker, Edward, 1885-1981; Du Mont, J. (Jules), 1881- [Translator]",G
005619,Essays on Mankind and Political Arithmetic,"Petty, William, Sir, 1623-1687; Morley, Henry, 1822-1894 [Author of introduction, etc.]",H
005621,Baron d'Holbach : a Study of Eighteenth Century Radicalism in France,"Cushing, Max Pearson, 1886-1951",B
005624,The Inhumanity of Socialism,"Adams, Edward F. (Edward Francis), 1839-1929",H
005630,"The Story of ""Mormonism"" and The Philosophy of ""Mormonism""","Talmage, James E. (James Edward), 1862-1933",B
005639,The Progressive Democracy of James M. Cox,"Morris, Charles E. (Charles Eugene), 1884-",J
005641,"Man or Matter
Introduction to a Spiritual Understanding of Nature on the Basis of Goethe's Method of Training Observation and Thought","Lehrs, Ernst, 1894-1979",B
005652,"Thoughts out of Season, Part I","Nietzsche, Friedrich Wilhelm, 1844-1900; Ludovici, Anthony M. (Anthony Mario), 1882-1971 [Translator]",B
005656,The Gospel of John for Readers,Lightheart [Editor],B
005657,The Practice of the Presence of God,"Lawrence, of the Resurrection, Brother, 1611-1691",B
005669,Considerations on Representative Government,"Mill, John Stuart, 1806-1873",J
005681,"The Laws of Etiquette; Or, Short Rules and Reflections for Conduct in Society",Unknown,B
005682,Fundamental Principles of the Metaphysic of Morals,"Kant, Immanuel, 1724-1804; Abbott, Thomas Kingsmill, 1829-1913 [Translator]",B
005683,The Critique of Practical Reason,"Kant, Immanuel, 1724-1804; Abbott, Thomas Kingsmill, 1829-1913 [Translator]",B
005684,The Metaphysical Elements of Ethics,"Kant, Immanuel, 1724-1804; Abbott, Thomas Kingsmill, 1829-1913 [Translator]",B
005687,"The Water of Life, and Other Sermons","Kingsley, Charles, 1819-1875",B
005717,Bergson and His Philosophy,"Gunn, John Alexander, 1896-1975",B
005734,"Life in the Grey Nunnery at Montreal
An Authentic Narrative of the Horrors, Mysteries, and Cruelties of Convent Life","Richardson, Sarah J., 1835-",B
005772,AE in the Irish Theosophist,"Russell, George William, 1867-1935",B
005775,Problems of Conduct: An Introductory Survey of Ethics,"Drake, Durant, 1878-1933",B
005808,Following the Equator: A Journey Around the World. Part 1,"Twain, Mark, 1835-1910",G
005809,Following the Equator: A Journey Around the World. Part 2,"Twain, Mark, 1835-1910",G
005810,Following the Equator: A Journey Around the World. Part 3,"Twain, Mark, 1835-1910",G
005811,Following the Equator: A Journey Around the World. Part 4,"Twain, Mark, 1835-1910",G
005812,Following the Equator: A Journey Around the World. Part 5,"Twain, Mark, 1835-1910",G
005813,Following the Equator: A Journey Around the World. Part 6,"Twain, Mark, 1835-1910",G
005814,Following the Equator: A Journey Around the World. Part 7,"Twain, Mark, 1835-1910",G
005827,The Problems of Philosophy,"Russell, Bertrand, 1872-1970",B
005831,The Riches of Bunyan: Selected from His Works,"Bunyan, John, 1628-1688; Chaplin, Jeremiah, 1813-1886 [Editor]",B
005887,The Labor Divide,"Vaknin, Samuel, 1961-; Rangelovska, Lidija [Editor]",H
005888,Crime and Corruption,"Vaknin, Samuel, 1961-; Rangelovska, Lidija [Editor]",H
005890,Games for Hallow-e'en,"Blain, Mary E., 1872-1950",G
005954,Religious Reality: A Book for Men,"Rawlinson, A. E. J. (Alfred Edward John), 1884-1960",B
005984,"The British North America Act, 1867",Anonymous,J
006019,The Earth as Modified by Human Action,"Marsh, George P. (George Perkins), 1801-1882",G
006038,The Great Doctrines of the Bible,"Evans, William, 1870-1950",B
006046,Works of John Bunyan — Volume 01,"Bunyan, John, 1628-1688; Offor, George, 1787-1864 [Editor]",B
006047,Works of John Bunyan — Volume 02,"Bunyan, John, 1628-1688; Offor, George, 1787-1864 [Editor]",B
006048,Works of John Bunyan — Volume 03,"Bunyan, John, 1628-1688; Offor, George, 1787-1864 [Editor]",B
006049,Works of John Bunyan — Complete,"Bunyan, John, 1628-1688; Offor, George, 1787-1864 [Editor]",B
006101,The Nature of Goodness,"Palmer, George Herbert, 1842-1933",B
006107,The Truth about Jesus : Is He a Myth?,"Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943",B
006129,Healthful Sports for Boys,"Calhoun, A. R. (Alfred Rochefort), 1844-",G
006135,When the Holy Ghost is Come,"Brengle, Samuel Logan, 1860-1936",B
006137,"The Home of the Blizzard
Being the Story of the Australasian Antarctic Expedition, 1911-1914","Mawson, Douglas, Sir, 1882-1958",G
006144,"Report of Commemorative Services with the Sermons and Addresses at the Seabury Centenary, 1883-1885.",Episcopal Church. Diocese of Connecticut,B
006145,Tales of the Punjab: Folklore of India,"Steel, Flora Annie Webster, 1847-1929; Temple, Richard Carnac, Sir, 1850-1931 [Commentator]",G
006160,Fletcher of Madeley,"Allen, Margaret; Railton, George S. (George Scott), 1849-1913 [Author of introduction, etc.]",B
006167,Business Hints for Men and Women,"Calhoun, A. R. (Alfred Rochefort), 1844-",H
006172,God and My Neighbour,"Blatchford, Robert, 1851-1943",B
006317,Sailing Alone Around the World,"Slocum, Joshua, 1844-1910?; Fogarty, Thomas, 1873-1938 [Illustrator]; Varian, George, 1865-1923 [Illustrator]",G
006336,The Misuse of Mind,"Stephen, Karin, 1889-1953",B
006344,The 2002 CIA World Factbook,United States. Central Intelligence Agency,G
006356,The Gospel of Matthew for Readers,Lightheart [Editor],B
006366,The Principles of Aesthetics,"Parker, De Witt H. (De Witt Henry), 1885-1949",B
006367,The Life and Legends of Saint Francis of Assisi,"Chalippe, Candide, 1684-1757; Duerk, Hilarion, 1883- [Editor]",B
006368,"Here, There and Everywhere","Hamilton, Frederic, Lord, 1856-1928",G
006402,The romance of Isabel Lady Burton,"Burton, Isabel, Lady, 1831-1896; Wilkins, W. H. (William Henry), 1860-1905",G
006411,Round the World,"Carnegie, Andrew, 1835-1919",G
006416,"Entertainments for Home, Church and School","Seeger, Frederica",G
006424,A Modern Utopia,"Wells, H. G. (Herbert George), 1866-1946",H
006456,Public Opinion,"Lippmann, Walter, 1889-1974",H
006460,Problems in American Democracy,"Williamson, Thames, 1894-1961",J
006463,A Handbook of Ethical Theory,"Fullerton, George Stuart, 1859-1925",B
006486,The Life of the Venerable Mother Mary of the Incarnation,Anonymous,B
006495,Great Fortunes from Railroads,"Myers, Gustavus, 1872-1942",H
006507,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 1, Mary","Wake, William, 1657-1737",B
006508,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 2, the Protevanglion","Wake, William, 1657-1737",B
006509,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 3, Infancy of Jesus Christ","Wake, William, 1657-1737",B
006510,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 4, Nicodemus","Wake, William, 1657-1737",B
006511,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 5, St. Paul","Wake, William, 1657-1737",B
006512,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 6, Clement","Wake, William, 1657-1737",B
006513,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 7, Barnabas","Wake, William, 1657-1737",B
006514,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 8, Ignatius","Wake, William, 1657-1737",B
006515,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Volume 9, Hermas","Wake, William, 1657-1737",B
006516,"The suppressed Gospels and Epistles of the original New Testament of Jesus the Christ, Complete","Wake, William, 1657-1737",B
006529,The Gospel of Luke for Readers,Lightheart [Editor],B
006530,The Gospel of Mark for Readers,Lightheart [Editor],B
006531,All Four Gospels for Readers,Lightheart [Editor],B
006560,Deductive Logic,"Stock, St. George William Joseph, 1850-",B
006568,Sociology and Modern Social Problems,"Ellwood, Charles A. (Charles Abram), 1873-1946",H
006579,"Men, Women, and God
A Discussion of Sex Questions from the Christian Point of View","Gray, A. Herbert (Arthur Herbert), 1868-1956",H
006583,Serious Hours of a Young Lady,"Sainte-Foi, Charles, 1806-1861",B
006594,Schwatka's Search: Sledging in the Arctic in Quest of the Franklin Records,"Gilder, William H. (William Henry), 1838-1900",G
006606,Myths and Legends of Our Own Land — Volume 01: the Hudson and its hills,"Skinner, Charles M. (Charles Montgomery), 1852-1907",G
006607,Myths and Legends of Our Own Land — Volume 02 : the Isle of Manhattoes and nearby,"Skinner, Charles M. (Charles Montgomery), 1852-1907",G
006608,Myths and Legends of Our Own Land — Volume 03 : on and near the Delaware,"Skinner, Charles M. (Charles Montgomery), 1852-1907",G
006609,Myths and Legends of Our Own Land — Volume 04 : Tales of Puritan Land,"Skinner, Charles M. (Charles Montgomery), 1852-1907",G
006610,Myths and Legends of Our Own Land — Volume 05 : Lights and shadows of the South,"Skinner, Charles M. (Charles Montgomery), 1852-1907",G
